queried_at,raw_query,rewritten_query,query_type,year_min,year_max,geography,topics,retrieved_ark_ids,response,latency_ms,relevancy_score,faithfulness_score
2026-04-24T00:01:13.182411+00:00,What caused the Great Depression?,causes of the Great Depression,,,,,fb497m29p|fq97c481q|4t64kw68x|vq282z92g|wh249h81j|wd379402x|ft84ct22c|zg64x894p|n8712x73h|05742h36f|697028308|4j03h8792|j67349115|3f465758z|pv63k905m|6108zm03r|p841cv42c|2v2403005|sx61hp934|c821hc14g|6m314s04f|ht250s80r|05742h30s|05742h380|mk61vt69r|s1787r20x|cz30sv93r|gf06k590b|rx916z79p|m039pf67p|9z906424m|05742h28r|9p293j74r|zc77x1122|7d279w19w|5m60zd86x|7d27d256k|8k71p547p|pk02cm97v|fn10fn60g|qf85vz342|bz60mk57n|pn89mv66f|66834s99z|37723r094|h989r473b|3r074v20x|bz60mk17p|63963w51j|np199z673,,4542,,
2026-04-24T00:01:19.969850+00:00,What information can you find about the Coconut Grove fire disaster?,Coconut Grove fire disaster,,,,,7s75dh703|7s75dh44g|7s75dh90k|7s75dh60v|7s75dh20w|7s75dh54q|7s75dh64z|7s75dh80b|7s75dh84f|7s75dh62d|7s75dh525|7s75dh38b|7s75dh66h|7s75dh88j|7s75dh924|7s75dh72n|7s75dh568|7s75dh967|7s75dh304|7s75dj025|7s75dh461|7s75dh682|7s75dj00m|7s75dh48k|7s75dh58t|7s75dh40c|7s75dh347|7s75dh746|7s75dh789|7s75dj08t|7s75dh240|7s75dh42x|7s75dh860|7s75dh76r|7s75dh82w|7s75dh50m|7s75dh32p|7s75dh26j|7s75dh283|7s75dj04q|7s75dh98s|7s75dh22f|7s75dj068|7s75dh36s|7s75dh94p|5h73wj42n|5h73wj28t|5h73wj382|x346fh915|5h73wj560,,6681,,
2026-04-24T00:01:25.848316+00:00,How did Boston mark the end of Prohibition?,Boston end of Prohibition celebrations,,,,,05741s864|vx024k872|f1884c31d|b2776x66w|z890tj724|z890tj660|zs261c61r|5138m016n|5138m0143|d504vp364|x920fx39s|x920fx35p|x920fx377|5x21xd617|cr56n2041|0c486j52c|hh63wx47j|05741x98r|q524nt59r|5425pf021|5x21xk25d|j96054306|xs55qf30r|6q185q487|1544fs35f|5999r618f|8p58pd76j|t148jk48v|8p58pd740|nk325h49t|9z9064639|5q47sv357|2b88tg231|n8712r484|ng454m909|n0100552j|sn00f2852|pk02gf64s|mw22z789k|wp98cp36q|tx31tm310|t435kj24x|gb19j936h|s7529h096|qj72sb31v|3j3365841|fb497d75j|mg74tp09m|w66377239|pg15fj264,,5771,,
2026-04-24T00:01:30.511112+00:00,"Find some information about Charles Ponzi, including newspaper articles and photographs if possible",Charles Ponzi newspaper articles and photographs,,,,,6682zs06z|6682zx46r|6682zw96r|6682zx42n|6682zx489|6682zx446|6682zs44c|6682zw946|6682zs46x|6682zs08h|6682zs42t|b8515n701|sj13cw850|6682zs408|2b88t2652|3f469908v|n8717g20n|wm11hd50n|5x21tr665|5h73vv26z|gt54kz28m|5h73w9469|5x21tr487|5x21tr42k|zk520h64k|8s45qx86r|d217tf462|2514nv774|3t945s96p|fj236t561|fj236t58k|p2677858p|057425663|nz806t22f|pr76hv40g|2514nv14v|g445cj002|vq286w34v|3f463h171|cj82p839w|5x21ts06x|6682z5423|dn404r51v|6682zw62x|6682zw58b|5x21tr32b|pv63jp39j|4168bk17b|zs25z352n|zs25z3546,,4565,,
2026-04-24T00:01:34.776848+00:00,"I am writing a report about historical presidential assassinations, can you help me find some sources?",historical presidential assassinations,,,,,5x21v6084|nz8075026|nz807500n|5x21v606k|nz807512f|nz807510w|nz807508v|nz807498t|5x21v2445|5x21v5826|2514nr71v|5x21tx92t|5x21v5185|5x21v516m|sj139r243|5x21tx160|5x21tx02n|sj139r04m|5x21tv96h|5x21v318r|5x21tz26f|b8515r441|sj139r065|5x21v8124|5x21tm94h|sj139r129|5x21tj145|5x21tj16q|5x21v730v|5x21v458x|js95fb818|02871v963|5x21tz18r|5x21v652p|1z40rq93h|6682zr445|sj139r10r|sj139r08q|05742n083|nz806v04q|nz806v025|nz806w00t|p841hc63x|6682zs90g|5h73zz51f|2z110844z|6w925q31d|5h740863d|2z10xx876|dv1455957,,4162,,
2026-04-24T00:01:43.007280+00:00,"Find some information about the Bread and Roses strike in Lawrence, Mass., including pictures",Bread and Roses strike Lawrence Massachusetts photographs,,,,,jq08b6487|br86gr90n|3n206f73v|2z112f717|1z40rh88d|z316vs472|ht2527855|hm510g36p|f7628284n|h128t443n|c821h595f|qz20zg309|cn69rt64v|1257gg16v|7w62kx69c|95940h97b|02875j03x|8c97rc78w|g158h7295|63961w762|n5843j138|1v53qn652|rb6931507|0v83c228z|5x220585v|mp48z2029|ww72gz56r|m039qv43r|pr76ks07c|x059hx87q|sq87hh185|jh348g21g|hd76xq261|2227sb967|66831610h|8910qj02g|nk327319z|zc77zf80v|8623ph47r|5q47sz097|g732jz41b|pz50nj83g|db7902285|zs262x27x|pv63mp61d|xp68r318w|4x51p815c|nv939q912|fj23br330|1c18k173n,,8095,,
2026-04-24T00:01:47.918213+00:00,Find a variety of newspaper articles about women who were accused of killing their husbands,newspaper articles about women accused of killing husbands,,,,,9k426n09m|cf95sh62z|t148pq448|34856p91h|vt157p25h|f4759m58t|jw82gk91t|dv146z998|s465dp334|7w62pf95m|pn89nc955|8s45zh393|rn3085764|3f469b499|7s75nh29k|g445mm31p|pk02mf65r|4x51rr78w|3b598j139|6t05bn295|w950d510c|h415xg179|k643k5101|zk523m846|vx028p79p|db792k30n|wd37f1348|61093g96r|st74mx48k|pr76p660w|7h14jv723|c534pv651|cr56w800c|ws85jr60r|98813z28t|kw52sc13g|5d86x612b|b564cz84k|qn59zc99j|jh34c1198|61093g793|c821qs01x|xs55nj32k|n009x352x|3n20c526p|rb690542v|mw233864r|v98036622|gt54tv94s|h415xg578,,4809,,
2026-04-24T00:01:53.097965+00:00,Find some newspaper articles about major snowstorms that have hit Massachusetts over the years,Massachusetts major snowstorms newspaper articles,,,,,66831348t|pn89h8344|5h73rq48n|37723h26b|zc77wr23r|pn89h7402|gf06k477k|w9507z753|dj530539p|9c680m34b|jw82bf65p|5h73qh82j|fq97bw37j|nv938293h|02871v008|8c97kt44w|8w32v5752|s4658j711|8k71p661q|vt153j136|k069cb682|vx024h19h|3x81br72f|fj23b642n|wm11cs931|61090g88j|mk61wq42w|8049mb45f|x059hd03k|4j03j511z|fn10c3257|m039qb20b|n5843070k|3n2083424|0p09bd06g|x346j8543|0v83d403p|9c681r85t|vh542190p|jw82cj47j|zw133894q|j9606552m|gx41rp78q|0g358m134|p267bz814|wd37b097t|g158gp274|th83r294k|3f466902p|kd17j0538,,5074,,
2026-04-24T00:13:56.616935+00:00,I want to see a variety of depictions of indigenous Americans from across the United States.,depictions of indigenous Americans United States,,,,,5x21v890h|5x21v958z|5x21v876p|5x21v912b|5x21v9066|02873h23v|2b88td76n|g732n327v|g732ht59s|g158g3669|5x21v956d|d217tr50h|70796g072|4m90np452|5x21v9308|5x21v914w|5x21v9422|5x21v972s|ms3620672|5x21v954v|70796k339|st74gs635|x346h628w|5x21v916f|5x21v8965|5x21v940h|5x21v894m|5x21v8922|ht24xz82v|5x21v8787|cz30pz919|cz30pz944|5x21v872k|5x21v8744|70796j89z|5x21v9023|70796m33h|5x21v9707|cz30pz83m|70796k57w|7653b191z|d504vm88g|0z70cx136|r494zm800|2n49x507n|5x21v948q|5x21tr52t|q237n9849|70796k83h|70796j81r,,7539,,
2026-04-24T00:15:07.243359+00:00,Find newspaper articles about the Lusitania,newspaper articles about the Lusitania,,,,,xs55ns07p|cn69mg180|3t946k48z|3t946w824|3t946w760|3t946f82f|5h73s870n|5h73s868m|3t946w069|3t946j08s,"The retrieved documents do not contain newspaper articles about the Lusitania. Instead, they focus on topics such as yachts, sailing, and furniture made from newspapers, none of which are related to the Lusitania or its historical context [1][2][3][4][5][6][7][8][9][10]. You may want to refine your search to include specific terms like ""Lusitania sinking"" or ""Lusitania newspaper coverage"" to find more relevant materials.",20883,,
2026-04-24T00:20:29.444771+00:00,I want to see a variety of depictions of indigenous Americans from across the United States.,depictions of indigenous Americans United States,,,,,5x21v890h|5x21v958z|5x21v876p|5x21v912b|5x21v9066|02873h23v|2b88td76n|g732n327v|g732ht59s|g158g3669|5x21v956d|d217tr50h|70796g072|4m90np452|5x21v9308|5x21v914w|5x21v9422|5x21v972s|ms3620672|5x21v954v|70796k339|st74gs635|x346h628w|5x21v916f|5x21v8965|5x21v940h|5x21v894m|5x21v8922|ht24xz82v|5x21v8787|cz30pz919|cz30pz944|5x21v872k|5x21v8744|70796j89z|5x21v9023|70796m33h|5x21v9707|cz30pz83m|70796k57w|7653b191z|d504vm88g|0z70cx136|r494zm800|2n49x507n|5x21v948q|5x21tr52t|q237n9849|70796k83h|70796j81r,,7874,,
2026-04-24T00:20:33.401469+00:00,Find pictures of JFK before he became president.,John F. Kennedy photographs before presidency,,1946,,,7w62g349d|5x21v732d|5x21tv22q|02871v717|x346f9438|7w62g4757|x346f969d|x346f931g|x346f979n|7w62g489k|5x21v142d|5x21v180t|x346f9374|x346f8831|x346fc49b|x346fc47s|nv935g20z|5x21v3964|x346f935k|x346f8432|tx31tk19h|2v244640f|wd37f909k|98814553k|8k71wx51v|h415xp346|fn10gd34k|ms362m746|4f16mg395|6d577b65m|8910t865m|rj437m492|xs55vs93s|668306780|x346fc13z|x346fc457|5x21th602|x346f963r|qv33tr146|x346fc792|bv73cd65d|8c97n0783|x346f949x|x346f945t|x346fc33f|wd37dn816|2j62vw25m|nz8074640|x346fc31w|66830664n,,3836,,
2026-04-24T00:20:38.112980+00:00,"I have to do a project about the battle of Bunker Hill during the American Revolution, can you help me find some information about that?",Battle of Bunker Hill American Revolution,,,,,nc587w492|gt54pd18k|3t947b90p|348526039|9g555s49j|1j92m509z|dn401x172|cv43p630b|cv43p634f|cv43p638j|416882363|8c97mr34d|s1785299m|s17853030|s1785301f|wd376800p|8c97n816r|c247nk52f|3f462x95q|1j92h0041|s17853137|s1785311p|gh93jc91b|x633fb389|08615978x|41688240p|zs25z950b|zw133s529|41688238n|6h441757z|3f463143r|s1785315s|kh04nt550|kh04nt53f|gf06jk94r|s1785283q|s1785317b|b564ck63j|f18849930|tt44sb862|rx916b53t|x633fb40b|3f462x251|s1785319w|416882320|rb68zv269|8k71p4377|416882427|5h73rz34r|5h73rz504,,4606,,
2026-04-24T00:20:41.833770+00:00,What were some important historical events that happened in Boston in 1919?,important historical events in Boston 1919,1919,1919,,,z603rt10s|dv143c03d|hx11z909s|v9802954t|z316xd937|1n79qd258|k0699569z|m900pm151|n0103b876|dv142f790|qz20t176j|7s75fp08t|m900qp34t|gt54mr53w|6w925q347|m900q125x|6w9254482|m900pt204|7s75f891k|6w9262158|vm417w431|7s75fr21s|2z110w025|dv1445510|vm418005d|vm417n71r|7s75dm68p|wm117z303|7s75fh53m|m900pd01f|vm417c70t|wm117z966|vm417z21d|2v23xr08t|2z110378r|6h4417366|wm1186620|6w925p006|vm417n96m|7s75dq00n|7s75dm87w|5h740833p|wm117x472|7s75dn24t|qz20v092w|7s75fh334|6h4417412|2z111833m|qz20tx87f|7s75f446x,,3614,,
2026-04-24T00:20:45.024093+00:00,What caused the Great Fire of Boston in 1872?,causes of the Great Fire of Boston 1872,1872,1872,,,hx1216404|xp68kr375|xp68kr35m|xp68kr090|zk51wb64w|v405t365d|000002967|9880w113f|5q47v730g|9880w1257|9880w131c|6w925r157|5h740g23p|wm118g956|sj13cx03q|05742b949|05742b96v|05742c007|05742b92r|05742b98d|7p88d783t|5h740g303|9880w164x|8k71p062r|js956k09s|cn69q0803|jh346b87d|8k71pb811|9c682g28q|8k71p9157|70796h79h|9880w173w|2r36xt48h|2f75v4927|xs55q7233|70796h35f|70796h035|8k71pb83k|70796h81j|fj238z18s|fn109t35g|gt54kv629|70796h256|c821gr73r|8k71pc710|8k71pc133|5h73wm22k|70796h15z|8k71rd65d|70796h719,,3087,,
2026-04-24T00:20:47.532638+00:00,Find postcards of Cape Cod from the early 1900s,postcards of Cape Cod,1900,1909,,,cj82km05m|7h149w95d|wd3760753|cj82kt926|cn69mx121|cj82kk18g|js956k18r|mg74t813q|x059c9284|cj82k734s|0k225v35s|0k225v494|cn69mp74k|st74g781s|9s161g53x|1g05fh019|rr174d49z|v405sz733|0k225t45t|cn69mp40r|0k225v779|cn69mp88x|cn69mq12s|9s161j191|0k225t41q|0k225t438|cj82kj97x|cj82kk16x|cn69mp34m|1g05fg97x|1g05fg412|0k225v07m|1g05fg31t|cj82kb181|0k225v39w|0k225t85s|0k225t87b|1g05fg57z|1g05fg811|1g05ff97q|1g05fg55d|0k225t79n|1257bp69f|1257bp65b|1257bp53j|1257bp41r|1257bp67w|cn69mq14b|1257bp838|1257bq07n,,2409,,
2026-04-24T00:20:50.919039+00:00,Show me depictions of women working in Boston during the early 1900s.,depictions of women working in Boston,1900,1909,,,cf95jm389|cf95jm36r|vd66w647r|ms35v1185|cv43p7323|fn10f8542|s178bz68v|0g35br11r|7d27h279d|j3866h529|3j339c232|8336qb68z|pz50gw42f|pz50gw38v|pz50gw46j|pz50gw68k|g158fm99s|1v53s9022|sn00b118g|bg25fs92x|ft84h115w|sb39fm20g|v9802963s|5712tf766|9z909c65t|7w62nj197|ms35v1206|bk128b64w|bk128b66f|bk128b60s|bk128b62b|z890tt864|z890tt90q|z890tt88p|fj236n14g|fj236n12x|bk128b680|bk128b965|bk128b98q|bk128b701|ns066v72h|bk128b72k|tb09jw00w|8336m029p|2r36xw07p|bk128d44t|bk128d428|8910nt49p|5425p835j|sn00b124m,,3285,,
2026-04-24T00:20:54.406159+00:00,Find materials related to abolitionist movements in Massachusetts.,abolitionist movements in Massachusetts,,,,,m900pf991|5h740p602|m900pj71z|2z111849h|m900pf14q|2z1117987|m900qj137|m900pk27m|qz20vb63h|qz20tm53r|m900pz684|qz20tq833|5h7406096|2z110302d|qz20vp76n|cv43q062j|dv144v57s|qz20tt71x|qz20vd10w|qz20vq90p|qz20td45t|qz20vs237|2v23xz609|qz20vp13c|2z110p656|5h740097k|m900pc085|qz20v0871|qz20vp565|m900px13b|6w925c17h|7s75fm89m|dv144t51x|dv144t836|qz20vh05n|qz20vh58p|dv143859n|cv43pt42v|qz20vh63j|qz20v790s|2z110x88z|2z110p93c|2z110p567|2v23xd529|7s75fr21s|dv143824j|7s75fv336|2z110t73q|7s75dp10p|dv144782d,,3359,,
2026-04-24T00:20:58.901349+00:00,"Find old photographs of Beacon Hill, Boston.",photographs of Beacon Hill Boston,,,,,rf563z034|zg650968r|0g359498q|8s45w082x|q811r827c|9k4244230|nz80bn54c|w3767t056|n87149556|3b596106f|9p294z40k|d217wc82v|4t64n958h|w9509n375|sn00gm90d|63961w78m|v9800r04z|0z70fj847|4742g074h|wp98f767c|fq97dk17j|9p294z44p|9p294z30b|p841f933f|xw42sx441|t722p011r|jd477k93g|qv33tx51c|qv33tx571|qv33tx53x|qv33tx55g|sj13fq086|1j92mv602|rr176m15q|sb39d089h|w0896x245|9k424440n|wp98f7663|zs262x090|fb4991023|cz30vf35q|ng456673h|4x51p803k|gt54rb56x|v118x465f|cv43tk270|hq381b050|h702vz98r|th83rn013|bn99fw82x,,4381,,
2026-04-24T00:21:03.991256+00:00,What was the Boston Tea Party and why did it happen?,Boston Tea Party causes,,,,,4m90jv46v|5x21xd617|cr56n2041|0c486j52c|f1884c31d|8336m0516|cr56n202g|1831g998p|d504v765w|7h14f837g|x920kh00s|0z70dd758|sf26cq67b|zs262643z|kh04nc38n|qb98mr488|qb98mr46q|qb98mr52v|qb98mr509|0k228v740|5m60vb00d|kh04nc762|kh04nc40p|ms35xs513|8336mm241|9306xj10j|5712qs304|pn89hr64r|kh04nc320|kh04nc28d|kh04nc34j|kh04nc30f|v405t025t|kh04nc48w|kh04nc50x|kh04nc52g|kh04nc541|kh04nc46b|kh04nc56k|kh04nc70d|kh04nc68c|kh04nc66t|c821kn68s|kh04nc363|kh04nc605|kh04nc584|kh04nc26v|kh04nc249|qb98mr54d|rb690n05m,,4982,,
2026-04-24T00:21:08.531388+00:00,What events took place in Boston during the American Revolution?,events in Boston during the American Revolution,,,,,4168bm42w|9g551949z|q524km684|q524km748|q524km78c|q524km82z|q524km72q|q524km80d|q524km705|q524km76t|2j62s565w|5x21xd617|5q47sv357|cr56n2041|0c486j52c|hh63wx47j|1831fb680|1831fb66f|2j62s563b|t148h1430|t148h145j|5h741072w|5q47sv33p|5q47st89b|2j62s555n|5q47sv314|5q47sv39b|t148h1715|5q47sv250|qb98mr46q|qb98mr488|1831fc32t|1831fb808|1831fc40h|5138kq326|1831fb60s|1831fb62b|1831fb54n|1831fc308|1831fb281|1831fc422|1831fc38g|1831fb566|1831fb58r|5138kq34r|1831fb64w|1831fc34c|1831fb22c|1831fb24x|1831fc36x,,4440,,
2026-04-24T00:21:12.693654+00:00,Who was Crispus Attucks and what was his role in American history?,Crispus Attucks role in American history,,,,,m900q580t|2v23xn65t|2z1101152|2v23xt45c|8k71p791n|9593xf48h|6d572g517|tx31t3414|2v23xh358|2v23xf84s|2v23xt58f|hh63wd76w|wd378d812|4t64k5572|1r66mm61j|2v23xn485|xs55pz19p|f1884738h|2z110099w|xp68p152f|08615825p|5m60tc526|5d86rm340|2z10zr730|5425nx19x|c534j864j|6108xx025|k356cq10m|w6636q38n|f1884676q|2v23xn42h|g445g110q|9w034p213|tt44s7919|00002k28j|k0699q680|s1787639b|zg64x537f|jh346c852|tx31tk19h|ws85d239p|bc3892730|6d572g606|bg25b173n|2z111g97d|dj52zq48n|r7820125d|z890vf437|d504v5051|6w926194q,,4065,,
2026-04-24T00:21:15.603349+00:00,Are there any newspaper articles covering the women's suffrage movement in Massachusetts?,newspaper articles on women's suffrage movement in Massachusetts,,,,,7s75fm651|qz20tq36q|7s75fs873|7s75fp43d|qz20tq833|qz20vb63h|qz20tx87f|qz20vd85z|qz20t150d|qz20tm53r|qz20tt947|qz20vg797|7s75ft85r|wm118j58g|qz20vd75q|7s75f446x|7s75fr21s|qz20tv67j|vm417c934|qz20t835r|vm417c781|vm417n71r|qz20tv226|7s75f441j|qz20vd47j|qz20tc297|7s75fs741|vm417x305|7s75fq68g|qz20tg09c|wm1181238|qz20tt02h|qz20tt769|qz20tq88g|qz20tt30p|vm417c70t|qz20v113f|qz20t7950|qz20vg690|qz20t790m|m900pv30k|w950dt21t|610944311|bn99k431k|h128x821z|4168hb79r|610944329|fj236n24q|zc782n93t|th83vr92p,,2803,,
2026-04-24T00:21:19.055610+00:00,Find documents or letters from the Civil War era written by Massachusetts soldiers.,documents or letters from the Civil War written by Massachusetts soldiers,,,,,n8710p83z|f4755474m|ng452114m|pn89gx27g|r494vp28n|r494vp327|9s161j33v|r2080k48p|5h73qd40d|st74cw14b|r494vp548|ks65p795x|p841b6143|rr174k27z|p841b617x|p841b712r|1n79hc77s|ms35v6054|p841b6207|p841b5597|r494vp131|wd376554c|r494vp220|0r96fq28j|q524km76t|q524km684|q524km78c|q524km72q|q524km80d|q524km748|q524km705|q524km82z|js956j381|r494vp09f|0z70fs094|p841b6118|r494vp70n|xg94j247f|wd3765729|0r96fn97j|5h73qd82x|5h73qd04j|qv33tk93t|8w32rf250|5h73qc10g|8w32rf09m|8w32rf136|8w32rf11n|8w32rf21w|8w32rf15r,,3338,,
2026-04-24T00:21:22.103110+00:00,What role did Frederick Douglass play in Massachusetts history?,Frederick Douglass role in Massachusetts history,,,,,3197zg322|n009x5202|3197zg30h|rv045p98d|c534jk38s|gf06k020m|3197zg28g|3197zg34m|t722m652w|8c97pm356|1544f6102|n009x5245|n009x526q|xp68kn635|q811kq35w|4742d169h|5m60t868g|q237mh90h|4168bk39c|b5644t421|z029rv63n|b5644t44k|rb68zk94s|nz8074526|41688272z|0r96fn49w|668306801|66830664n|v692ww26g|ns0674780|zw132256w|2801pr06d|bk128k080|nz807j989|ht24xd109|kh04p256w|kh04p2621|kh04p264k|kh04p2664|kh04p258f|kh04p260g|668306780|z029rm29w|9880zs81g|rx916d85h|wp98cb51r|5138kw92p|kh04p2728|5d86sz11x|kh04nx59q,,2945,,
2026-04-24T00:21:25.716941+00:00,What did the Boston Public Library look like when it was first built?,Boston Public Library original construction photographs,,,,,c821h369d|gt54m582t|gt54m554n|gt54m566f|gt54m5680|gt54m546z|gt54m562b|gt54m542v|8s45t1718|gt54m492v|gt54m514p|ng454851j|gt54m526g|gt54m5388|gt54m5701|gt54m5566|df65z116j|gt54m548h|gt54m550j|gt54m558r|rx916d740|gt54m536q|gt54m532m|gt54m524x|gt54m522c|gt54m594m|gt54m590h|gt54m5124|gt54m494d|gt54m4909|gt54m496z|gt54m6864|gt54m6066|gt54m452w|gt54m450b|gt54m510k|gt54m5060|gt54m508j|gt54m504f|gt54m544d|cz30sj43p|639600358|gt54m498h|gt54m500b|gt54m4888|gt54m502w|f76263951|f76263969|gt54m626p|3f464w46x,,3518,,
2026-04-24T00:21:30.962037+00:00,When was the Longfellow Bridge between Boston and Cambridge built?,construction of Longfellow Bridge Boston Cambridge,,,,,5h73qt105|jd476g62p|qv33tw80m|gt54kz882|b277cn78w|0c48cd40m|bz60np68z|pn89p058x|k643ks617|hx126760p|tb09sw24p|98814j64c|gb19q1124|wp98jc922|4t64rd210|hd771t871|0c48cd47j|kh04ph57v|ht255b549|5h73qt12q|p267bc194|qv33tw914|qv33tw93p|8s45qv70f|7940hr17k|00007t404|cc08m284s|jw82h605n|qv33tx03q|5h73r8828|6t055z651|sn00fh968|pn89hr626|4f16kv932|5d86p551m|8c97mn18d|qv33tw48v|x920fz411|fj2391016|6108z844x|w6637260d|qv33tw78k|qv33tw672|qv33tw65h|5t34wv48h|3n2040700|3n204072j|3f463c80z|8c97mn40x|5t34wz00z,,5141,,
2026-04-24T00:21:35.090964+00:00,What were the biggest insurance companies in Boston in the early 20th century?,biggest insurance companies in Boston early 20th century,1900,1930,,,cn69v4230|gb19p6316|k069h710q|j6738069d|3n20bx793|8s45z8704|61093831p|wp98hj19x|4x51rk395|3t94dp373|s752fc156|0z70ht60n|tm70vs189|xd07qt55w|r4953k00p|69705z163|q524sn87k|8s45z881n|7366f234c|df663903z|1j92q583r|dj534483q|bz60mv95q|xk81sk490|fq97gt30w|2b88zd132|1n79r359d|fq97gt41d|m326v2067|s752fc21b|7m01km742|5m60zq872|q524sn78m|5138sc71v|js95fh65x|zs2656957|db792c184|fq97gt33q|ht254h609|x920pz14b|js95fh85d|4455hf91b|2z114r79n|hd771079c|1z40ts81g|h702z9530|ng458g98c|qb98vc56w|t722r8228|rr178w292,,4016,,
2026-04-24T00:21:39.115973+00:00,Who was Samuel Adams and what did he do in Boston?,Samuel Adams activities in Boston,,,,,j6734k255|pg15g1266|xd07qn08g|jm217635p|8c97n8260|2j62vs98h|3f464s96h|3t948d52v|bg25b4054|66830285k|fj236n18k|66830277w|nv935j46h|5m60t868g|cn69mw06p|j6735p64n|7m01hb539|4f16fk83g|9g5537038|tb09ps416|w6637574c|2801pn36h|b2776x71r|66832t561|pg15h4766|cj82qw80h|3r079k28b|tx31tk19h|sn00gn04j|ht24xc28j|d504x8866|v9800q981|xk81q9707|pn89jv83r|r494x5979|0k22b0592|fj236m46j|vq282s516|fj2373328|fj237334t|fj236m483|9019xq53p|2v23zv79k|7s75k254w|nv935g128|qr46wr27x|c821gs950|ht24xc40t|ht24xc42c|qv33xk27r,,3926,,
2026-04-24T00:21:44.132283+00:00,What was the role of the Boston Navy Yard?,role of the Boston Navy Yard,,,,,3r075b421|q524kn56j|5q47rp70m|cn69md46r|xp68km66s|0p096h46c|cn69mt52c|w950ds03p|7p88d309q|0p096h74j|0p096p30h|5h73s698x|cn69mt40k|5h73s7941|c821gr59x|cn69m436v|cn69mm745|cn69mm72m|0p096q12s|7p88d2796|pz50km21j|cn69mv22v|0p096p322|9z905s12k|5138kk72b|5138kk74w|8k71p165s|gf06jm248|8k71p183q|cn69mk340|8k71p169w|6682zg241|6682zg18w|8k71p103s|8k71p131z|8k71p173g|r494ww257|fj237h926|8k71p149d|gx41mk200|r494ww31c|0p096q78w|fj237h705|4x51mk229|r494ww41m|r494ww29b|fj237h72q|fj237h80d|fj237h60x|fj237h748,,4918,,
2026-04-24T00:21:48.719255+00:00,What was the Old State House in Boston used for?,Old State House Boston usage,,,,,mk61v7433|st74gd35q|k356cr90r|x059g5403|np1939428|cn69qp697|br86b820c|8g84wc567|qj72z0425|cf95t563b|mg74t7640|r494zb32p|2n49wr78z|6q186608b|ht24xf72h|bv73cd377|bv73cd35p|zs260z282|nv935g969|9593vb371|ht24xf742|5h73rs00w|5h73rr982|ht24xf521|ht24xf60q|5h73rs06j|5h73rs040|5h73rs02f|8623j633v|7d27cj152|ht24xd58g|7940bm21g|ht24xd843|ht24xf68x|ht24xf50g|ht24xf564|v405t055j|9593vb35g|cf95jh90x|08615b05m|ht24xd729|ht24xf70z|6d572d39j|nv93bp245|8s45wz652|v405t314x|pn89hr72f|c821gt13q|cj82pr98z|cf95jh321,,4476,,
2026-04-24T00:21:53.566270+00:00,Who was Paul Revere and what was his significance?,Paul Revere historical significance,,,,,fj2372144|2j62vn611|fj236w62k|fj236c88m|fj236c84h|fj236c862|6h441054p|0p096w664|5h73rd40k|bc389495f|rb691161d|ft84cd07s|r7820373g|wh246s595|wh246s53h|cz30sg07d|8k71r862r|4168b5558|fn109k971|8s45sz43h|9g5517267|cr56qq138|th83pn01r|8c97ms144|6h441048j|6h441050k|8c97ms22t|8c97ms24c|sn00dn399|8k71r6124|ms35wz85s|r494x6240|7p88d2311|f47556474|fj236c90n|fj236c926|7s75h254j|br86b750w|0v83bq47x|1z40pk302|ks65m1144|d504rr38k|0g358d68g|6h441044f|f7623g90d|fj236g10b|d504rr361|t722n815b|fb496z57r|5q47vc72t,,4741,,
2026-04-24T00:21:57.607515+00:00,What happened at the Boston Massacre?,Boston Massacre events,,,,,sj13cp20x|gt54pd18k|5425p0233|rx916b53t|08615978x|gt54p960z|6t05bd97v|4b29kb58p|tm70vs55f|0v83h1118|ns06c7304|n2975098x|xk81sk74b|mg74zk163|8c97tq860|k356j446b|jq08dj064|m326v254w|th83tw777|gh93qx932|n0104172w|6h447t67r|zc781t337|zw136449k|3b598c73q|2j6314979|4168gh22g|2f760858k|gb19p6783|xs55vb98g|mw2333757|c534pp005|sf26h5192|mk620j02j|fj23f2790|zw136473n|63964687z|g158kh651|rr178w59s|7s75nb97p|st74mq960|9g555j26s|rx91bp79q|h415x847s|9k426f22x|hh641t171|c821qj90c|rb695b95s|xw42w745p|z8910v53s,,3946,,
2026-04-24T00:22:01.423415+00:00,Who were the Sons of Liberty?,Sons of Liberty,,,,,jd472w926|9w0351156|2801s4928|cz30sq857|jd472w78c|5138nb29z|m039p4330|5h73wb42d|9z9064265|2801ss22h|1c18fg89j|rr172382s|x920fz13v|tb09jd68n|tb09jd70p|tb09jd620|cj82nw342|5h73w950w|cr56qp930|rr172220k|rr172214f|rr172218j|rr1722160|rr172210b|q524km82z|q524km80d|q524km78c|q524km76t|q524km748|q524km72q|q524km705|q524km684|jd472w862|tb09jc586|nv935h66s|8s45qv48x|p841c792v|7p88h212b|tq57rc811|m900tb05t|m900tb038|5h73wb00w|rr1721988|m900t865v|n009ws624|d504vp143|br86dr52w|6682zs36p|s17852858|5q47s092p,,3700,,
